0_60_time,year,manufacturer,model
8.3,2009,HONDA,HONDA FIT SPORT
10.0,2010,HONDA,HONDA FIT SPORT
9.1,2011,HONDA,HONDA FIT HYBRID
8.3,2012,HONDA,HONDA FIT SPORT
8.6,2013,HONDA,HONDA FIT EV (ELECTRIC)
7.8,2015,HONDA,HONDA FIT EX
8.7,2016,HONDA,HONDA FIT (CVT)
8.6,2017,HONDA,HONDA FIT (CVT)
8.3,2018,HONDA,HONDA FIT SPORT (MANUAL)
9.7,2015,HONDA,HONDA HR-V 1.6 I-DTEC EX
8.6,2016,HONDA,HONDA HR-V EX-L
8.4,2016,HONDA,HONDA HR-V EX
9.4,2016,HONDA,HONDA HR-V EX-L AWD
9.9,2019,HONDA,HONDA HR-V AWD
10.5,2000,HONDA,HONDA INSIGHT HYBRID
11.1,2002,HONDA,HONDA INSIGHT HYBRID
10.4,2010,HONDA,HONDA INSIGHT EX HYBRID
10.2,2013,HONDA,HONDA INSIGHT LX HYBRID
7.5,2019,HONDA,HONDA INSIGHT TOURING HYBRID
7.3,2019,HONDA,HONDA INSIGHT EX HYBRID
13.2,2005,HONDA,HONDA JAZZ 1.2
13.1,2008,HONDA,HONDA JAZZ 1.4 ES
12.1,2009,HONDA,HONDA JAZZ 1.2 SE
11.9,2011,HONDA,HONDA JAZZ HYBRID
9.9,2014,HONDA,HONDA JAZZ HYBRID
10.8,2015,HONDA,HONDA JAZZ 1.3 SE
11.8,2018,HONDA,HONDA JAZZ 1.3 SE
11.9,2018,HONDA,HONDA JAZZ 1.3 EX
8.5,2019,HONDA,HONDA JAZZ 1.5 SPORT
11.6,2019,HONDA,HONDA JAZZ 1.3 S
7.1,2006,HONDA,HONDA LEGEND 3.5I
20.8,1971,HONDA,HONDA N600
10.5,1995,HONDA,HONDA ODYSSEY EX
9.4,1999,HONDA,HONDA ODYSSEY EX
7.5,2004,HONDA,HONDA ODYSSEY EX
8.6,2005,HONDA,HONDA ODYSSEY EX
8.5,2006,HONDA,HONDA ODYSSEY TOURING
8.5,2007,HONDA,HONDA ODYSSEY TOURING
8.5,2008,HONDA,HONDA ODYSSEY EX-L
7.3,2011,HONDA,HONDA ODYSSEY TOURING ELITE
7.7,2014,HONDA,HONDA ODYSSEY LX
