0_60_time,year,manufacturer,model
6.7,2005,TOYOTA,TOYOTA MR2 SPYDER
9.9,1992,TOYOTA,TOYOTA PASEO
9.5,1996,TOYOTA,TOYOTA PASEO
10.0,1997,TOYOTA,TOYOTA PASEO CONVERTIBLE
13.9,1975,TOYOTA,TOYOTA SR5 REGULAR CAB PICKUP
14.3,1979,TOYOTA,TOYOTA REGULAR CAB 4X4 PICKUP
10.0,1989,TOYOTA,TOYOTA SR5 XTRACAB V6 PICKUP
12.8,1991,TOYOTA,TOYOTA PREVIA LE
12.3,1992,TOYOTA,TOYOTA PREVIA LE
12.0,1994,TOYOTA,TOYOTA PREVIA LE
10.1,1994,TOYOTA,TOYOTA PREVIA LE S/C
12.4,2001,TOYOTA,TOYOTA PRIUS HYBRID
10.0,2004,TOYOTA,TOYOTA PRIUS HYBRID
9.9,2007,TOYOTA,TOYOTA PRIUS TOURING HYBRID
10.1,2010,TOYOTA,TOYOTA PRIUS V
9.8,2010,TOYOTA,TOYOTA PRIUS PLUG-IN HYBRID (PROTOTYPE)
9.7,2010,TOYOTA,TOYOTA PRIUS HYBRID
9.7,2011,TOYOTA,TOYOTA PRIUS HYBRID
10.2,2012,TOYOTA,TOYOTA PRIUS PLUG-IN HYBRID
10.1,2012,TOYOTA,TOYOTA PRIUS V FIVE
10.6,2012,TOYOTA,TOYOTA PRIUS C FOUR
10.3,2013,TOYOTA,TOYOTA PRIUS V THREE
10.1,2013,TOYOTA,TOYOTA PRIUS FOUR
9.7,2016,TOYOTA,TOYOTA PRIUS FOUR
10.1,2016,TOYOTA,TOYOTA PRIUS FOUR TOURING
10.9,2016,TOYOTA,TOYOTA PRIUS C
9.6,2016,TOYOTA,TOYOTA PRIUS TWO ECO
10.3,2017,TOYOTA,TOYOTA PRIUS PRIME PLUS
10.5,2017,TOYOTA,TOYOTA PRIUS PRIME PREMIUM
10.5,2017,TOYOTA,TOYOTA PRIUS THREE TOURING
10.1,2017,TOYOTA,TOYOTA PRIUS PRIME ADVANCED
11.2,2018,TOYOTA,TOYOTA PRIUS C FOUR
10.3,2019,TOYOTA,TOYOTA PRIUS XLE AWD-E
9.8,2019,TOYOTA,TOYOTA PRIUS LIMITED
10.0,1996,TOYOTA,TOYOTA RAV4 AWD (MANUAL)
10.9,1997,TOYOTA,TOYOTA RAV4 AWD
9.7,1998,TOYOTA,TOYOTA RAV4 2DR SOFT TOP
9.8,1999,TOYOTA,TOYOTA RAV4 2DR SOFT TOP AWD (MANUAL)
10.3,2001,TOYOTA,TOYOTA RAV4 AWD
10.4,2001,TOYOTA,TOYOTA RAV4
8.7,2002,TOYOTA,TOYOTA RAV4 AWD (MANUAL)
9.3,2004,TOYOTA,TOYOTA RAV4 AWD
7.8,2005,TOYOTA,TOYOTA RAV4 AWD (MANUAL)
6.3,2006,TOYOTA,TOYOTA RAV4 LIMITED V6 AWD
10.4,2007,TOYOTA,TOYOTA RAV4 SR 150 2.2 D-4D DIESEL
8.7,2008,TOYOTA,TOYOTA RAV4 AWD
9.5,2008,TOYOTA,TOYOTA RAV4
6.3,2009,TOYOTA,TOYOTA RAV4 SPORT AWD
10.0,2010,TOYOTA,TOYOTA RAV4 XT-R 2.2 D-4D DIESEL
6.3,2011,TOYOTA,TOYOTA RAV4 LIMITED V6 AWD
9.0,2012,TOYOTA,TOYOTA RAV4 LIMITED AWD
8.9,2013,TOYOTA,TOYOTA RAV4 LIMITED
8.2,2013,TOYOTA,TOYOTA RAV4 XLE AWD
6.7,2013,TOYOTA,TOYOTA RAV4 INVINCIBLE  2.2 D-4D DIESEL
8.5,2014,TOYOTA,TOYOTA RAV4 XLE
9.3,2016,TOYOTA,TOYOTA RAV4 ICON 2.0 D-4D DIESEL
