0_60_time,year,manufacturer,model
8.9,2000,FORD,FORD FOCUS SE
9.4,2000,FORD,FORD FOCUS ZTS
9.4,2000,FORD,FORD FOCUS ZTS HATCHBACK
10.4,2000,FORD,FORD FOCUS SE WAGON
8.6,2001,FORD,FORD FOCUS ZX3
9.4,2002,FORD,FORD FOCUS ZX5
9.6,2002,FORD,FORD FOCUS SE
8.4,2002,FORD,JACKSON RACING FORD FOCUS ZX3
8.1,2003,FORD,FORD FOCUS ZTS
7.2,2003,FORD,FORD FOCUS SVT
6.4,2003,FORD,SUPERCHARGED FORD FOCUS SVT
5.7,2004,FORD,FORD FOCUS SALEEN N2O
7.0,2004,FORD,ROUSH FORD FOCUS ZX3 RALLY
4.4,2004,FORD,FORD RACING FOCUS RS8
7.8,2004,FORD,FORD FOCUS ZTW WAGON
10.5,2005,FORD,FORD FOCUS 1.6 TDCI ESTATE WAGON
7.8,2005,FORD,FORD FOCUS ZX4 ST
4.8,2008,FORD,BBR FORD FOCUS ST 350
5.7,2008,FORD,FORD FOCUS ST MOUNTUNE
8.1,2008,FORD,FORD FOCUS SE
10.1,2009,FORD,FORD FOCUS SES
8.0,2009,FORD,FORD FOCUS SES COUPE
8.0,2009,FORD,FORD FOCUS SE
5.7,2010,FORD,FORD FOCUS RS
5.4,2010,FORD,FORD FOCUS RS500
7.6,2011,FORD,FORD FOCUS ECOBOOST
8.0,2011,FORD,FORD FOCUS SE SEDAN
8.6,2011,FORD,FORD FOCUS TITANIUM DIESEL
10.7,2011,FORD,FORD FOCUS WAGON EDGE DIESEL
7.4,2012,FORD,FORD FOCUS SEDAN (AUTO)
10.1,2012,FORD,FORD FOCUS 1.0 ECOBOOST HATCHBACK
7.8,2012,FORD,FORD FOCUS 2.0L HATCHBACK (AUTO)
7.8,2012,FORD,FORD FOCUS 2.0L SEDAN
7.3,2012,FORD,FORD FOCUS 2.0L HATCHBACK
11.4,2013,FORD,FORD FOCUS 1.6 TDCI ECONETIC
10.2,2013,FORD,FORD FOCUS ELECTRIC HYBRID
5.9,2013,FORD,FORD FOCUS ST
11.4,2013,FORD,FORD FOCUS ECONETIC ZETEC
6.1,2013,FORD,FORD FOCUS ST ESTATE WAGON
5.5,2013,FORD,COBB TUNING FORD FOCUS ST
11.8,2014,FORD,FORD FOCUS 1.5 TDCI 120 TITANIUM ESTATE WAGON
12.3,2014,FORD,FORD FOCUS ESTATE 1.0T ECOBOOST 100 TITANIUM
11.4,2014,FORD,FORD FOCUS 1.6 TDCI ECONETIC ESTATE WAGON
5.7,2014,FORD,FORD FOCUS ST MOUNTUNE ESTATE WAGON
7.7,2014,FORD,FORD FOCUS 2.0L HATCHBACK
9.4,2015,FORD,FORD FOCUS 1.0 ECOBOOST SEDAN
7.8,2015,FORD,FORD FOCUS ST DIESEL
6.1,2015,FORD,FORD FOCUS ST
7.5,2015,FORD,FORD FOCUS ST DIESEL WAGON
8.5,2016,FORD,FORD FOCUS TITANIUM HATCHBACK
4.5,2016,FORD,FORD FOCUS RS
9.9,2016,FORD,FORD FOCUS ELECTRIC
4.5,2017,FORD,FORD FOCUS RS MOUNTUNE M400
4.5,2018,FORD,FORD FOCUS RS
5.5,2019,FORD,FORD FOCUS ST ESTATE WAGON
8.4,2005,FORD,FORD FREESTYLE SEL
7.3,2006,FORD,FORD FUSION SEL
6.7,2007,FORD,STEEDA FORD FUSION V6
8.1,2007,FORD,FORD FUSION 2.3L (MANUAL)
9.3,2007,FORD,FORD FUSION 2.3L
8.1,2010,FORD,FORD FUSION HYBRID
7.1,2010,FORD,FORD FUSION SEL V6
8.0,2010,FORD,FORD FUSION 2.5L (MANUAL)
8.8,2010,FORD,FORD FUSION 2.5L
6.6,2011,FORD,FORD FUSION SPORT AWD
