0_60_time,year,manufacturer,model
10.4,2003,HYUNDAI,HYUNDAI TIBURON
7.1,2003,HYUNDAI,HYUNDAI TIBURON GT
7.0,2004,HYUNDAI,HYUNDAI TIBURON GT
7.6,2007,HYUNDAI,HYUNDAI TIBURON GT
7.2,2007,HYUNDAI,HYUNDAI TIBURON SE
9.3,2005,HYUNDAI,HYUNDAI TUCSON V6 4WD
10.2,2008,HYUNDAI,HYUNDAI TUCSON LIMITED 4WD
8.2,2010,HYUNDAI,HYUNDAI TUCSON 2.4
8.1,2010,HYUNDAI,HYUNDAI TUCSON 2.4 (MANUAL)
8.7,2010,HYUNDAI,HYUNDAI TUCSON 2.4 AWD
8.7,2012,HYUNDAI,HYUNDAI TUCSON LIMITED AWD
8.0,2014,HYUNDAI,HYUNDAI TUCSON LIMITED
8.8,2015,HYUNDAI,HYUNDAI TUCSON 1.6 T-GDI
9.6,2015,HYUNDAI,HYUNDAI TUCSON 2.0 SE CRDI
13.2,2015,HYUNDAI,HYUNDAI TUCSON 1.7 CRDI
11.6,2015,HYUNDAI,HYUNDAI TUCSON FUEL CELL
7.8,2016,HYUNDAI,HYUNDAI TUCSON SPORT
8.9,2016,HYUNDAI,HYUNDAI TUCSON SE
13.0,2016,HYUNDAI,HYUNDAI TUCSON DIESEL 1.6L
7.5,2016,HYUNDAI,HYUNDAI TUCSON 1.6T AWD
8.6,2019,HYUNDAI,HYUNDAI TUCSON ULTIMATE AWD
7.1,2022,HYUNDAI,HYUNDAI TUCSON HYBRID LIMITED
8.8,2022,HYUNDAI,HYUNDAI TUCSON LIMITED AWD
9.0,2012,HYUNDAI,HYUNDAI VELOSTER
8.6,2012,HYUNDAI,HYUNDAI VELOSTER (MANUAL)
10.0,2012,HYUNDAI,HYUNDAI VELOSTER SPORT 1.6GDI
6.8,2013,HYUNDAI,HYUNDAI VELOSTER TURBO
7.0,2013,HYUNDAI,HYUNDAI VELOSTER TURBO (MANUAL)
6.7,2016,HYUNDAI,HYUNDAI VELOSTER RALLY EDITION
7.2,2016,HYUNDAI,HYUNDAI VELOSTER TURBO
7.3,2017,HYUNDAI,HYUNDAI VELOSTER TURBO (MANUAL)
6.3,2019,HYUNDAI,HYUNDAI VELOSTER TURBO R-SPEC (MANUAL)
6.3,2019,HYUNDAI,HYUNDAI VELOSTER TURBO ULTIMATE
5.2,2019,HYUNDAI,HYUNDAI VELOSTER N (PERFORMANCE PACKAGE)
8.6,2019,HYUNDAI,HYUNDAI VELOSTER 2.0 PREMIUM
4.8,2021,HYUNDAI,HYUNDAI VELOSTER N
5.2,2022,HYUNDAI,HYUNDAI VELOSTER N (MANUAL)
8.6,2020,HYUNDAI,HYUNDAI VENUE
7.3,2007,HYUNDAI,HYUNDAI VERACRUZ LIMITED AWD
6.9,2008,HYUNDAI,HYUNDAI VERACRUZ LIMITED
10.1,2017,HYUNDAI,HYUNDAI VERNA
10.0,2018,HYUNDAI,HYUNDAI VERNA DIESEL
12.6,2020,HYUNDAI,HYUNDAI VERNA 1.0 TURBO
8.7,2001,HYUNDAI,HYUNDAI XG300
8.1,2002,HYUNDAI,HYUNDAI XG350
