0_60_time,year,manufacturer,model
6.1,2006,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR
6.2,2007,VOLKSWAGEN,VOLKSWAGEN GTI (MANUAL)
6.1,2007,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR
6.0,2009,VOLKSWAGEN,VOLKSWAGEN GTI
6.4,2010,VOLKSWAGEN,VOLKSWAGEN GTI (MANUAL)
6.0,2010,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR
6.5,2010,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR (MANUAL)
6.0,2010,VOLKSWAGEN,VOLKSWAGEN GTI
6.4,2011,VOLKSWAGEN,VOLKSWAGEN GTI
5.4,2012,VOLKSWAGEN,VOLKSWAGEN GTI EDITION 35
6.4,2012,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR (MANUAL)
6.1,2012,VOLKSWAGEN,VOLKSWAGEN GTI 3-DOOR
5.9,2015,VOLKSWAGEN,VOLKSWAGEN GTI S PERFORMANCE PACK
5.6,2015,VOLKSWAGEN,VOLKSWAGEN GTI AUTOBAHN PERFORMANCE PACK
6.1,2015,VOLKSWAGEN,VOLKSWAGEN GTI AUTOBAHN
5.9,2015,VOLKSWAGEN,VOLKSWAGEN GTI S 3-DOOR
5.8,2015,VOLKSWAGEN,VOLKSWAGEN GTI S PERFORMANCE PACK (MANUAL)
5.6,2015,VOLKSWAGEN,VOLKSWAGEN GTI
5.6,2016,VOLKSWAGEN,VOLKSWAGEN GTI CLUBSPORT S
5.9,2017,VOLKSWAGEN,VOLKSWAGEN GTI SPORT (MANUAL)
6.1,2018,VOLKSWAGEN,VOLKSWAGEN GTI AUTOBAHN (MANUAL)
6.0,2018,VOLKSWAGEN,VOLKSWAGEN GTI AUTOBAHN
5.7,2018,VOLKSWAGEN,VOLKSWAGEN GTI SE
6.6,2019,VOLKSWAGEN,VOLKSWAGEN GTI RABBIT EDITION (MANUAL)
5.8,2019,VOLKSWAGEN,VOLKSWAGEN GTI RABBIT EDITION
5.4,2020,VOLKSWAGEN,VOLKSWAGEN GTI TCR
5.2,2022,VOLKSWAGEN,VOLKSWAGEN GTI
7.5,2021,VOLKSWAGEN,VOLKSWAGEN ID.4 1ST EDITION
11.8,1980,VOLKSWAGEN,VOLKSWAGEN JETTA COUPE
12.1,1981,VOLKSWAGEN,VOLKSWAGEN JETTA
11.1,1985,VOLKSWAGEN,VOLKSWAGEN JETTA GL
10.5,1986,VOLKSWAGEN,VOLKSWAGEN JETTA GLI
9.2,1989,VOLKSWAGEN,VOLKSWAGEN JETTA GLI 16V
8.9,1990,VOLKSWAGEN,VOLKSWAGEN JETTA GLI 16V
10.1,1994,VOLKSWAGEN,VOLKSWAGEN JETTA GL
6.9,1994,VOLKSWAGEN,VOLKSWAGEN JETTA GLX VR6
7.0,1997,VOLKSWAGEN,VOLKSWAGEN JETTA GLX VR6
7.8,1999,VOLKSWAGEN,VOLKSWAGEN JETTA GLS VR6
7.8,2000,VOLKSWAGEN,VOLKSWAGEN JETTA GLS 1.8T
7.2,2001,VOLKSWAGEN,VOLKSWAGEN JETTA GLX VR6 WAGON
11.3,2001,VOLKSWAGEN,VOLKSWAGEN JETTA GLS TDI
7.2,2002,VOLKSWAGEN,VOLKSWAGEN JETTA GLX VR6 WAGON
7.5,2002,VOLKSWAGEN,VOLKSWAGEN JETTA VR6 WAGON (MANUAL)
7.2,2002,VOLKSWAGEN,VOLKSWAGEN JETTA GLS 1.8T
11.2,2004,VOLKSWAGEN,VOLKSWAGEN JETTA GLS TDI
9.4,2005,VOLKSWAGEN,VOLKSWAGEN JETTA 2.5 VALUE EDITION
4.0,2006,VOLKSWAGEN,HPA MOTORSPORTS VW JETTA R GT
9.1,2006,VOLKSWAGEN,VOLKSWAGEN JETTA 2.5
10.2,2006,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
6.7,2006,VOLKSWAGEN,VOLKSWAGEN JETTA GLI
10.3,2006,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
10.2,2007,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
8.3,2009,VOLKSWAGEN,VOLKSWAGEN JETTA SPORTWAGEN 2.5 SE
8.3,2009,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
8.1,2009,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
8.4,2009,VOLKSWAGEN,VOLKSWAGEN JETTA TDI LOYAL EDITION
8.9,2009,VOLKSWAGEN,VOLKSWAGEN JETTA SPORTWAGEN TDI
8.3,2010,VOLKSWAGEN,VOLKSWAGEN JETTA SPORTWAGEN TDI (MANUAL)
8.8,2010,VOLKSWAGEN,VOLKSWAGEN JETTA TDI CUP EDITION
8.8,2011,VOLKSWAGEN,VOLKSWAGEN JETTA TDI (MANUAL)
8.3,2011,VOLKSWAGEN,VOLKSWAGEN JETTA 2.5L
8.2,2011,VOLKSWAGEN,VOLKSWAGEN JETTA 2.5L (MANUAL)
7.9,2011,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
6.2,2011,VOLKSWAGEN,VOLKSWAGEN JETTA GLI
10.9,2011,VOLKSWAGEN,VOLKSWAGEN JETTA S
6.6,2012,VOLKSWAGEN,VOLKSWAGEN JETTA GLI AUTOBAHN
6.3,2013,VOLKSWAGEN,VOLKSWAGEN JETTA GLI AUTOBAHN (MANUAL)
8.9,2013,VOLKSWAGEN,VOLKSWAGEN JETTA SEL
8.0,2013,VOLKSWAGEN,VOLKSWAGEN JETTA TDI
8.0,2013,VOLKSWAGEN,VOLKSWAGEN JETTA TDI (MANUAL)
8.4,2013,VOLKSWAGEN,VOLKSWAGEN JETTA TDI SEL
7.9,2013,VOLKSWAGEN,VOLKSWAGEN JETTA HYBRID SEL PREMIUM
7.3,2014,VOLKSWAGEN,VOLKSWAGEN JETTA SE
7.2,2014,VOLKSWAGEN,VOLKSWAGEN JETTA SE (MANUAL)
10.6,2015,VOLKSWAGEN,VOLKSWAGEN JETTA SE 2.0 TDI 110 BLUEMOTION
8.6,2015,VOLKSWAGEN,VOLKSWAGEN JETTA SE 2.0 TDI 150 BLUEMOTION
7.8,2016,VOLKSWAGEN,VOLKSWAGEN JETTA SEL
6.3,2016,VOLKSWAGEN,VOLKSWAGEN JETTA GLI SE
8.4,2016,VOLKSWAGEN,VOLKSWAGEN JETTA SE
7.7,2017,VOLKSWAGEN,VOLKSWAGEN JETTA TSI SE (MANUAL)
5.8,2019,VOLKSWAGEN,VOLKSWAGEN JETTA GLI 35TH ANNIVERSARY
5.9,2019,VOLKSWAGEN,VOLKSWAGEN JETTA GLI 35TH ANNIVERSARY (MANUAL)
7.7,2019,VOLKSWAGEN,VOLKSWAGEN JETTA R-LINE
5.8,2019,VOLKSWAGEN,VOLKSWAGEN JETTA GLI S (MANUAL)
7.6,2019,VOLKSWAGEN,VOLKSWAGEN JETTA S (MANUAL)
7.6,2019,VOLKSWAGEN,VOLKSWAGEN JETTA SE
7.8,2019,VOLKSWAGEN,VOLKSWAGEN JETTA SEL PREMIUM
6.0,2020,VOLKSWAGEN,VOLKSWAGEN JETTA GLI AUTOBAHN (MANUAL)
6.1,2021,VOLKSWAGEN,VOLKSWAGEN JETTA GLI AUTOBAHN
7.6,2022,VOLKSWAGEN,VOLKSWAGEN JETTA SEL PREMIUM
28.8,1956,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA 1200
18.4,1957,VOLKSWAGEN,OKRASA VOLKSWAGEN KARMANN GHIA 1200
30.0,1962,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA 1200
21.7,1963,VOLKSWAGEN,VOLKSWAGEN KARMANN GHIA 1500
10.0,1990,VOLKSWAGEN,VOLKSWAGEN PASSAT GL
9.8,1992,VOLKSWAGEN,VOLKSWAGEN PASSAT GL
7.7,1993,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX
11.0,1996,VOLKSWAGEN,VOLKSWAGEN PASSAT TDI
7.8,1998,VOLKSWAGEN,VOLKSWAGEN PASSAT GLS
9.6,1999,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX V6 SYNCRO 4MOTION WAGON
8.6,2000,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX V6 4MOTION
7.5,2001,VOLKSWAGEN,VOLKSWAGEN PASSAT GLS 1.8T
8.1,2001,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX V6 4MOTION WAGON
7.3,2001,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX V6 (MANUAL)
6.8,2002,VOLKSWAGEN,VOLKSWAGEN PASSAT W8 4MOTION
6.3,2003,VOLKSWAGEN,VOLKSWAGEN PASSAT W8 SPORT
9.2,2003,VOLKSWAGEN,VOLKSWAGEN PASSAT GLX V6
7.6,2003,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.8T GL
10.1,2004,VOLKSWAGEN,VOLKSWAGEN PASSAT GLI TDI
6.5,2004,VOLKSWAGEN,VOLKSWAGEN PASSAT W8 4MOTION (MANUAL)
6.0,2006,VOLKSWAGEN,VOLKSWAGEN PASSAT 3.6
7.1,2007,VOLKSWAGEN,VOLKSWAGEN PASSAT 2.0T WAGON
11.8,2007,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.9 TDI BLUEMOTION
6.6,2008,VOLKSWAGEN,VOLKSWAGEN PASSAT TURBO SEDAN
5.4,2008,VOLKSWAGEN,VOLKSWAGEN PASSAT R36
6.7,2008,VOLKSWAGEN,VOLKSWAGEN PASSAT TURBO
12.2,2009,VOLKSWAGEN,VOLKSWAGEN PASSAT 1.6 TDI BLUEMOTION
8.3,2010,VOLKSWAGEN,VOLKSWAGEN PASSAT 2.0 TDI 170 SPORT
